Latitude,Longitude,Elevation
42.46303000,-76.4272300,313.0
42.46318000,-76.4270700,311.0
42.46321000,-76.4270600,311.0
42.46324000,-76.4270600,311.0
42.46327000,-76.4270700,311.0
42.46330000,-76.4270800,311.0
42.46333000,-76.4271000,311.0
42.46335000,-76.4271500,312.0
42.46338000,-76.4271900,312.0
42.46337000,-76.4272300,312.0
42.46338000,-76.4272800,313.0
42.46339000,-76.4273100,313.0
42.46341000,-76.4273600,313.0
42.46342000,-76.4273900,313.0
42.46343000,-76.4274300,313.0
42.46343000,-76.4273900,313.0
42.46341000,-76.4273600,313.0
42.46342000,-76.4273200,313.0
42.46344000,-76.4272900,312.0
42.46346000,-76.4272500,312.0
42.46347000,-76.4272200,312.0
42.46349000,-76.4271800,311.0
42.46352000,-76.4271500,311.0
42.46354000,-76.4271300,310.0
42.46357000,-76.4271100,310.0
42.46360000,-76.4270900,310.0
42.46364000,-76.4270600,309.0
42.46367000,-76.4270500,309.0
42.46372000,-76.4270400,309.0
42.46375000,-76.4270300,309.0
42.46379000,-76.4270100,308.0
42.46383000,-76.4269900,308.0
42.46386000,-76.4269900,308.0
42.46388000,-76.4270000,308.0
42.46391000,-76.4270200,308.0
42.46395000,-76.4270100,308.0
42.46398000,-76.4270000,307.0
42.46401000,-76.4269900,307.0
42.46403000,-76.4269400,306.0
42.46405000,-76.4269100,306.0
42.46407000,-76.4268800,306.0
42.46411000,-76.4268800,306.0
42.46415000,-76.4268800,305.0
42.46417000,-76.4268900,305.0
42.46420000,-76.4269100,305.0
42.46424000,-76.4269200,305.0
42.46427000,-76.4269300,305.0
42.46430000,-76.4269500,305.0
42.46432000,-76.4269800,305.0
42.46434000,-76.4270100,305.0
42.46437000,-76.4270300,306.0
42.46440000,-76.4270400,306.0
42.46443000,-76.4270400,306.0
42.46447000,-76.4270300,305.0
42.46450000,-76.4270000,304.0
42.46453000,-76.4269800,303.0
42.46457000,-76.4269500,302.0
42.46460000,-76.4269400,302.0
42.46463000,-76.4269400,301.0
42.46467000,-76.4269500,301.0
42.46470000,-76.4269700,301.0
42.46472000,-76.4270000,302.0
42.46475000,-76.4270200,302.0
42.46476000,-76.4270500,302.0
42.46475000,-76.4271000,303.0
42.46474000,-76.4271400,304.0
42.46475000,-76.4271800,304.0
42.46478000,-76.4272100,304.0
42.46480000,-76.4272400,305.0
42.46481000,-76.4272800,306.0
42.46484000,-76.4273000,306.0
42.46487000,-76.4272900,305.0
42.46490000,-76.4272900,305.0
42.46493000,-76.4273100,304.0
42.46496000,-76.4273200,304.0
42.46499000,-76.4273100,304.0
42.46501000,-76.4272600,302.0
42.46503000,-76.4272300,301.0
42.46502000,-76.4271900,301.0
42.46502000,-76.4271500,300.0
42.46505000,-76.4271100,299.0
42.46504000,-76.4270700,299.0
42.46503000,-76.4270400,299.0
42.46502000,-76.4270800,299.0
42.46503000,-76.4271200,300.0
42.46504000,-76.4271500,300.0
42.46507000,-76.4271800,300.0
42.46508000,-76.4272100,300.0
42.46511000,-76.4272100,300.0
42.46514000,-76.4272000,300.0
42.46517000,-76.4272000,299.0
42.46520000,-76.4272100,299.0
42.46522000,-76.4272400,299.0
42.46524000,-76.4272700,300.0
42.46526000,-76.4273000,300.0
42.46529000,-76.4273100,300.0
42.46532000,-76.4273100,299.0
42.46535000,-76.4273100,299.0
42.46538000,-76.4273100,298.0
42.46541000,-76.4273200,298.0
42.46543000,-76.4273400,298.0
42.46546000,-76.4273700,298.0
42.46550000,-76.4273800,297.0
42.46553000,-76.4273700,297.0
42.46556000,-76.4273700,297.0
42.46560000,-76.4273700,296.0
42.46563000,-76.4273900,296.0
42.46566000,-76.4274100,296.0
42.46569000,-76.4274100,296.0
42.46573000,-76.4274100,296.0
42.46576000,-76.4274100,296.0
42.46579000,-76.4274100,295.0
42.46582000,-76.4274100,295.0
